MasterID,UniqueID,Long,Lat,Sensor,Image,Global_AEZ,Country,StudyArea,Year,Month,JulianDay,Crop,PlotID,Wavelength,Reflectance
3005613,MAHAS04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,185,Maize,MAHAS04,933,NA
3005614,MAHAS04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,235,Maize,MAHAS04,933,29.18166667
3005615,MAHAS05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,184,Maize,MAHAS05,933,NA
3005616,MAHAS05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,234,Maize,MAHAS05,933,41.815
3005617,MAHAS06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,184,Maize,MAHAS06,933,NA
3005618,MAHAS06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,234,Maize,MAHAS06,933,40.26333333
3005619,MAHAS07.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,184,Maize,MAHAS07,933,NA
3005620,MAHAS07.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,235,Maize,MAHAS07,933,41.2
3005621,MAHAS08.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,184,Maize,MAHAS08,933,NA
3005622,MAHAS08.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,235,Maize,MAHAS08,933,41.095
3005623,MAHAS09.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,184,Maize,MAHAS09,933,NA
3005624,MAHAS09.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,234,Maize,MAHAS09,933,37.8625
3005625,MAHAS10.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,184,Maize,MAHAS10,933,NA
3005626,MAHAS10.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,234,Maize,MAHAS10,933,35.4475
3005627,MASTA01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,191,Maize,MASTA01,933,19.0375
3005628,MASTA01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,232,Maize,MASTA01,933,NA
3005629,MASTA01.3.2012,NA,NA,Hyperion,NA,5,USA,California,2012,9,258,Maize,MASTA01,933,NA
3005630,MASTA02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,191,Maize,MASTA02,933,12.2475
3005631,MASTA02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,233,Maize,MASTA02,933,NA
3005632,MASTA02.3.2012,NA,NA,Hyperion,NA,5,USA,California,2012,9,258,Maize,MASTA02,933,NA
3005633,MASTA03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,189,Maize,MASTA03,933,19.8825
3005634,MASTA03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,230,Maize,MASTA03,933,NA
3005635,MASTA04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,189,Maize,MASTA04,933,18.18
3005636,MASTA04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,230,Maize,MASTA04,933,NA
3005637,MASTA05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,189,Maize,MASTA05,933,17.04
3005638,MASTA05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,230,Maize,MASTA05,933,NA
3005639,MASTA06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,189,Maize,MASTA06,933,21.2325
3005640,MASTA06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,232,Maize,MASTA06,933,NA
3005641,MASTA07.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,191,Maize,MASTA07,933,23.128
3005642,MASTA08.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,191,Maize,MASTA08,933,20.7325
3005643,MASTA08.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,232,Maize,MASTA08,933,NA
3005644,MASTA09.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,190,Maize,MASTA09,933,18.4775
3005645,MASTA09.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,232,Maize,MASTA09,933,NA
3005646,MASTA10.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,190,Maize,MASTA10,933,16.49
3005647,RIMIR01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,178,Rice,RIMIR01,933,NA
3005648,RIMIR01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,227,Rice,RIMIR01,933,NA
3005649,RIMIR02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,178,Rice,RIMIR02,933,NA
3005650,RIMIR02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,226,Rice,RIMIR02,933,NA
3005651,RIMIR03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,178,Rice,RIMIR03,933,NA
3005652,RIMIR03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,226,Rice,RIMIR03,933,NA
3005653,RIMIR04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,178,Rice,RIMIR04,933,NA
3005654,RIMIR04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,226,Rice,RIMIR04,933,NA
3005655,RIMIR05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,178,Rice,RIMIR05,933,NA
3005656,RIMIR05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,226,Rice,RIMIR05,933,NA
3005657,RIMIR06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,180,Rice,RIMIR06,933,NA
3005658,RIMIR06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,226,Rice,RIMIR06,933,NA
3005659,RIMIR07.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,180,Rice,RIMIR07,933,NA
3005660,RIMIR07.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,227,Rice,RIMIR07,933,NA
3005661,RIMIR08.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,180,Rice,RIMIR08,933,NA
3005662,RIMIR08.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,227,Rice,RIMIR08,933,NA
3005663,RIMIR09.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,180,Rice,RIMIR09,933,NA
3005664,RIMIR09.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,227,Rice,RIMIR09,933,NA
3005665,RIMIR10.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,180,Rice,RIMIR10,933,NA
3005666,RIMIR10.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,227,Rice,RIMIR10,933,NA
3005667,RITWI01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,188,Rice,RITWI01,933,NA
3005668,RITWI01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,237,Rice,RITWI01,933,17.48
3005669,RITWI02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,188,Rice,RITWI02,933,NA
3005670,RITWI02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,236,Rice,RITWI02,933,38.295
3005671,RITWI03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,188,Rice,RITWI03,933,NA
3005672,RITWI03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,237,Rice,RITWI03,933,29.8775
3005673,RITWI04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,188,Rice,RITWI04,933,NA
3005674,RITWI04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,237,Rice,RITWI04,933,35.452
3005675,RITWI05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,188,Rice,RITWI05,933,NA
3005676,RITWI05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,236,Rice,RITWI05,933,47.715
3005677,RITWI06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,187,Rice,RITWI06,933,NA
3005678,RITWI06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,236,Rice,RITWI06,933,44.6675
3005679,RITWI07.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,187,Rice,RITWI07,933,NA
3005680,RITWI07.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,236,Rice,RITWI07,933,43.07
3005681,RITWI08.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,187,Rice,RITWI08,933,NA
3005682,RITWI08.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,236,Rice,RITWI08,933,43.3525
3005683,RITWI09.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,187,Rice,RITWI09,933,NA
3005684,RITWI09.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,236,Rice,RITWI09,933,30.525
3005685,RITWI09.3.2012,NA,NA,Hyperion,NA,5,USA,California,2012,9,259,Rice,RITWI09,933,NA
3005686,RITWI10.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,187,Rice,RITWI10,933,NA
3005687,RITWI10.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,236,Rice,RITWI10,933,39.615
3005688,RIWIL01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,182,Rice,RIWIL01,933,6.3725
3005689,RIWIL01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,229,Rice,RIWIL01,933,NA
3005690,RIWIL01.3.2012,NA,NA,Hyperion,NA,5,USA,California,2012,9,257,Rice,RIWIL01,933,NA
3005691,RIWIL02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,182,Rice,RIWIL02,933,22.745
3005692,RIWIL02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,229,Rice,RIWIL02,933,NA
3005693,RIWIL03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,182,Rice,RIWIL03,933,6.75333333
3005694,RIWIL03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,229,Rice,RIWIL03,933,NA
3005695,RIWIL04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,182,Rice,RIWIL04,933,28.295
3005696,RIWIL04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,229,Rice,RIWIL04,933,NA
3005697,RIWIL05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,182,Rice,RIWIL05,933,10.50333333
3005698,RIWIL05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,229,Rice,RIWIL05,933,NA
3005699,RIWIL06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,181,Rice,RIWIL06,933,18.9575
3005700,RIWIL06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,228,Rice,RIWIL06,933,NA
3005701,RIWIL07.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,181,Rice,RIWIL07,933,17.0375
3005702,RIWIL07.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,228,Rice,RIWIL07,933,NA
3005703,RIWIL08.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,181,Rice,RIWIL08,933,16.16
3005704,RIWIL08.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,228,Rice,RIWIL08,933,NA
3005705,RIWIL09.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,181,Rice,RIWIL09,933,15.2325
3005706,RIWIL09.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,229,Rice,RIWIL09,933,NA
3005707,RIWIL10.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,181,Rice,RIWIL10,933,19.6
3005708,RIWIL10.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,228,Rice,RIWIL10,933,NA
3005466,ALSHA01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,172,Alfalfa,ALSHA01,973,NA
3005467,ALSHA01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,210,Alfalfa,ALSHA01,973,56.74
3005468,ALSHA02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,172,Alfalfa,ALSHA02,973,NA
3005469,ALSHA02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,210,Alfalfa,ALSHA02,973,43.0925
3005470,ALSHA03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,172,Alfalfa,ALSHA03,973,NA
3005471,ALSHA03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,210,Alfalfa,ALSHA03,973,44.475
3005472,ALSHA04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,172,Alfalfa,ALSHA04,973,NA
3005473,ALSHA04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,210,Alfalfa,ALSHA04,973,53.18888889
3005474,ALSHA05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,174,Alfalfa,ALSHA05,973,NA
3005475,ALSHA05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,210,Alfalfa,ALSHA05,973,49.0425
3005476,ALSHA06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,174,Alfalfa,ALSHA06,973,NA
3005477,ALSHA06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,210,Alfalfa,ALSHA06,973,45.63166667
3005478,ALTYL01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,183,Alfalfa,ALTYL01,973,34.678
3005479,ALTYL01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,237,Alfalfa,ALTYL01,973,NA
3005480,ALTYL02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,183,Alfalfa,ALTYL02,973,34.03833333
3005481,ALTYL02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,237,Alfalfa,ALTYL02,973,NA
3005482,ALTYL03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,183,Alfalfa,ALTYL03,973,39.7825
3005483,ALTYL03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,238,Alfalfa,ALTYL03,973,NA
3005484,ALTYL04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,183,Alfalfa,ALTYL04,973,41.105
3005485,ALTYL04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,238,Alfalfa,ALTYL04,973,NA
3005486,ALTYL05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,183,Alfalfa,ALTYL05,973,43.8775
3005487,ALTYL05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,238,Alfalfa,ALTYL05,973,NA
3005488,ALTYL06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,186,Alfalfa,ALTYL06,973,45.345
3005489,ALTYL06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,238,Alfalfa,ALTYL06,973,NA
3005490,ALTYL07.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,186,Alfalfa,ALTYL07,973,42.502
3005491,ALTYL07.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,238,Alfalfa,ALTYL07,973,NA
3005492,ALTYL08.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,183,Alfalfa,ALTYL08,973,32.974
3005493,ALTYL08.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,238,Alfalfa,ALTYL08,973,NA
3005494,ALTYL09.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,183,Alfalfa,ALTYL09,973,40.18
3005495,ALTYL09.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,238,Alfalfa,ALTYL09,973,NA
3005496,ALTYL10.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,183,Alfalfa,ALTYL10,973,40.182
3005497,ALTYL10.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,237,Alfalfa,ALTYL10,973,NA
3005498,ALWAS01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,171,Alfalfa,ALWAS01,973,NA
3005499,ALWAS01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,211,Alfalfa,ALWAS01,973,NA
3005500,ALWAS02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,211,Alfalfa,ALWAS02,973,NA
3005501,ALWAS03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,171,Alfalfa,ALWAS03,973,NA
3005502,ALWAS03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,211,Alfalfa,ALWAS03,973,NA
3005503,ALWAS04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,171,Alfalfa,ALWAS04,973,NA
3005504,ALWAS04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,209,Alfalfa,ALWAS04,973,NA
3005505,ALWSR01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,165,Alfalfa,ALWSR01,973,47.56
3005506,ALWSR01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,215,Alfalfa,ALWSR01,973,48.065
3005507,ALWSR02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,165,Alfalfa,ALWSR02,973,50.9125
3005508,ALWSR02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,215,Alfalfa,ALWSR02,973,47.205
3005509,ALWSR03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,167,Alfalfa,ALWSR03,973,42.73
3005510,ALWSR03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,215,Alfalfa,ALWSR03,973,55.275
3005511,ALWSR04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,167,Alfalfa,ALWSR04,973,44.5375
3005512,ALWSR04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,215,Alfalfa,ALWSR04,973,50.6575
3005513,ALWSR05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,165,Alfalfa,ALWSR05,973,45.4075
3005514,ALWSR05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,214,Alfalfa,ALWSR05,973,51.7275
3005515,ALWSR06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,165,Alfalfa,ALWSR06,973,55.28
3005516,ALWSR06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,214,Alfalfa,ALWSR06,973,50.7925
3005517,ALWSR07.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,164,Alfalfa,ALWSR07,973,54.0125
3005518,ALWSR07.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,214,Alfalfa,ALWSR07,973,49.2475
3005519,ALWSR08.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,165,Alfalfa,ALWSR08,973,44.23
3005520,ALWSR08.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,214,Alfalfa,ALWSR08,973,50.605
3005521,ALWSR09.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,165,Alfalfa,ALWSR09,973,56.9275
3005522,ALWSR09.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,214,Alfalfa,ALWSR09,973,50.495
3005523,ALWSR10.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,165,Alfalfa,ALWSR10,973,53.925
3005524,ALWSR10.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,214,Alfalfa,ALWSR10,973,41.8175
3005525,COAZC01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,166,Cotton,COAZC01,973,NA
3005526,COAZC01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,219,Cotton,COAZC01,973,NA
3005527,COAZC02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,166,Cotton,COAZC02,973,NA
3005528,COAZC02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,219,Cotton,COAZC02,973,NA
3005529,COAZC03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,166,Cotton,COAZC03,973,NA
3005530,COAZC03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,219,Cotton,COAZC03,973,NA
3005531,COAZC04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,166,Cotton,COAZC04,973,NA
3005532,COAZC04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,219,Cotton,COAZC04,973,NA
3005533,COAZC05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,166,Cotton,COAZC05,973,NA
3005534,COAZC05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,219,Cotton,COAZC05,973,NA
3005535,COAZC06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,166,Cotton,COAZC06,973,NA
3005536,COAZC06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,219,Cotton,COAZC06,973,NA
3005537,COAZC07.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,166,Cotton,COAZC07,973,NA
3005538,COAZC07.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,220,Cotton,COAZC07,973,NA
3005539,COAZC08.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,167,Cotton,COAZC08,973,NA
3005540,COAZC08.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,220,Cotton,COAZC08,973,NA
3005541,COAZC09.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,167,Cotton,COAZC09,973,NA
3005542,COAZC09.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,220,Cotton,COAZC09,973,NA
3005543,COAZC10.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,167,Cotton,COAZC10,973,NA
3005544,COAZC10.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,220,Cotton,COAZC10,973,NA
3005545,COFIV01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,163,Cotton,COFIV01,973,41.75
3005546,COFIV01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,212,Cotton,COFIV01,973,43.5525
3005547,COFIV01.3.2012,NA,NA,Hyperion,NA,5,USA,California,2012,9,261,Cotton,COFIV01,973,NA
3005548,COFIV02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,163,Cotton,COFIV02,973,42.66
3005549,COFIV02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,212,Cotton,COFIV02,973,44.6075
3005550,COFIV03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,163,Cotton,COFIV03,973,41.37
3005551,COFIV03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,212,Cotton,COFIV03,973,48.1625
3005552,COFIV04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,163,Cotton,COFIV04,973,42.9525
3005553,COFIV04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,212,Cotton,COFIV04,973,46.345
3005554,COFIV05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,163,Cotton,COFIV05,973,40.12
3005555,COFIV05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,212,Cotton,COFIV05,973,42.97
3005556,COFIV06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,164,Cotton,COFIV06,973,38.5625
3005557,COFIV06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,212,Cotton,COFIV06,973,36.58
3005558,COFIV07.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,164,Cotton,COFIV07,973,36.0875
3005559,COFIV07.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,213,Cotton,COFIV07,973,40.385
3005560,COFIV08.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,164,Cotton,COFIV08,973,40.46
3005561,COFIV08.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,213,Cotton,COFIV08,973,38.7175
3005562,COFIV09.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,164,Cotton,COFIV09,973,38.3425
3005563,COFIV09.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,213,Cotton,COFIV09,973,44.3475
3005564,COFIV10.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,164,Cotton,COFIV10,973,41.75
3005565,COFIV10.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,213,Cotton,COFIV10,973,42.945
3005566,COWAS01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,170,Cotton,COWAS01,973,NA
3005567,COWAS01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,208,Cotton,COWAS01,973,NA
3005568,COWAS02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,170,Cotton,COWAS02,973,NA
3005569,COWAS02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,208,Cotton,COWAS02,973,NA
3005570,COWAS03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,170,Cotton,COWAS03,973,NA
3005571,COWAS03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,208,Cotton,COWAS03,973,NA
3005572,COWAS04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,170,Cotton,COWAS04,973,NA
3005573,COWAS04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,208,Cotton,COWAS04,973,NA
3005574,COWAS05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,174,Cotton,COWAS05,973,NA
3005575,COWAS05.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,208,Cotton,COWAS05,973,NA
3005576,COWAS06.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,170,Cotton,COWAS06,973,NA
3005577,COWAS06.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,209,Cotton,COWAS06,973,NA
3005578,COWAS07.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,170,Cotton,COWAS07,973,NA
3005579,COWAS07.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,209,Cotton,COWAS07,973,NA
3005580,COWAS08.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,171,Cotton,COWAS08,973,NA
3005581,COWAS08.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,209,Cotton,COWAS08,973,NA
3005582,COWAS09.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,171,Cotton,COWAS09,973,NA
3005583,COWAS09.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,209,Cotton,COWAS09,973,NA
3005584,COWAS10.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,171,Cotton,COWAS10,973,NA
3005585,COWAS10.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,7,211,Cotton,COWAS10,973,NA
3005586,MADAV01.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,175,Maize,MADAV01,973,NA
3005587,MADAV01.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,221,Maize,MADAV01,973,NA
3005588,MADAV02.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,176,Maize,MADAV02,973,NA
3005589,MADAV02.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,221,Maize,MADAV02,973,NA
3005590,MADAV03.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,176,Maize,MADAV03,973,NA
3005591,MADAV03.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,222,Maize,MADAV03,973,NA
3005592,MADAV04.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,175,Maize,MADAV04,973,NA
3005593,MADAV04.2.2012,NA,NA,Hyperion,NA,5,USA,California,2012,8,221,Maize,MADAV04,973,NA
3005594,MADAV05.1.2012,NA,NA,Hyperion,NA,5,USA,California,2012,6,175,Maize,MADAV05,973,NA
