"","MasterID","UniqueID","Lon","Lat","Sensor","Image","Global_AEZ","Country","StudyArea","Year","Month","JulianDay","Crop","GrowthStage","PlotID","Residue_Cover_%","Residue_RWC","Soil_RWC","RWC","Wavelength","Reflectance"
"881263","60172","T2.04.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","52.27","0.0156","0.189","0.098","2499","49.6771"
"881264","60173","T2.04.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","51.52","0.0156","0.189","0.1","2499","14.646"
"881265","60174","T2.04.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","45","0.0156","0.189","0.111","2499","1e-04"
"881266","60175","T2.04.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59.09","0.0156","0.189","0.087","2499","28.366"
"881267","60176","T2.04.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","54.14","0.0156","0.189","0.095","2499","32.1386"
"881268","60177","T2.04.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","61.36","0.0156","0.189","0.083","2499","1e-04"
"881269","60178","T2.04.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","60.61","0.0156","0.189","0.084","2499","21.925"
"881270","60179","T2.04.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","63.64","0.0156","0.189","0.079","2499","28.3229"
"881271","60180","T2.05.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.862","0.862","0.862","2499","7.9279"
"881272","60181","T2.05.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1.52","0.862","0.862","0.862","2499","28.8512"
"881273","60182","T2.05.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","4.55","0.862","0.862","0.862","2499","0.5659"
"881274","60183","T2.05.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","3.79","0.862","0.862","0.862","2499","1e-04"
"881275","60184","T2.05.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","3.03","0.862","0.862","0.862","2499","1e-04"
"881276","60185","T2.05.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2.27","0.862","0.862","0.862","2499","6.5419"
"881277","60186","T2.05.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2.27","0.862","0.862","0.862","2499","1e-04"
"881278","60187","T2.05.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1.52","0.862","0.862","0.862","2499","20.1506"
"881279","60188","T2.05.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","5.3","0.862","0.862","0.862","2499","1e-04"
"881280","60189","T2.05.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","3.79","0.862","0.862","0.862","2499","9.4711"
"881281","60190","T2.06.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0.76","0.222","0.222","0.222","2499","13.1937"
"881282","60191","T2.06.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.222","0.222","0.222","2499","1e-04"
"881283","60192","T2.06.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1.52","0.222","0.222","0.222","2499","10.1325"
"881284","60193","T2.06.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0.76","0.222","0.222","0.222","2499","40.0729"
"881285","60194","T2.06.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.222","0.222","0.222","2499","1e-04"
"881286","60195","T2.06.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.222","0.222","0.222","2499","12.6985"
"881287","60196","T2.06.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.222","0.222","0.222","2499","11.9294"
"881288","60197","T2.06.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.222","0.222","0.222","2499","2.2618"
"881289","60198","T2.06.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.222","0.222","0.222","2499","1e-04"
"881290","60199","T2.06.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.222","0.222","0.222","2499","1.0047"
"881291","60200","T2.07.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","28.79","0.3213","0.822","0.678","2499","1e-04"
"881292","60201","T2.07.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","31.06","0.3213","0.822","0.666","2499","4.5187"
"881293","60202","T2.07.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","28.03","0.3213","0.822","0.682","2499","1e-04"
"881294","60203","T2.07.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","29.77","0.3213","0.822","0.673","2499","28.5802"
"881295","60204","T2.07.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","37.12","0.3213","0.822","0.636","2499","1e-04"
"881296","60205","T2.07.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","39.39","0.3213","0.822","0.625","2499","7.5187"
"881297","60206","T2.07.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","42.42","0.3213","0.822","0.61","2499","8.0434"
"881298","60207","T2.07.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","25","0.3213","0.822","0.697","2499","1e-04"
"881299","60208","T2.07.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","28.79","0.3213","0.822","0.678","2499","11.4135"
"881300","60209","T2.07.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","36.09","0.3213","0.822","0.641","2499","1e-04"
"881301","60210","T2.08.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","9.85","0.0141","0.169","0.154","2499","56.1619"
"881302","60211","T2.08.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","13.64","0.0141","0.169","0.148","2499","12.8731"
"881303","60212","T2.08.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","12.88","0.0141","0.169","0.149","2499","79.3969"
"881304","60213","T2.08.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","15.91","0.0141","0.169","0.144","2499","36.7753"
"881305","60214","T2.08.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","9.85","0.0141","0.169","0.154","2499","1e-04"
"881306","60215","T2.08.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","17.42","0.0141","0.169","0.142","2499","17.7562"
"881307","60216","T2.08.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21.54","0.0141","0.169","0.136","2499","19.6416"
"881308","60217","T2.08.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","23.48","0.0141","0.169","0.133","2499","47.3693"
"881309","60218","T2.08.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","22.73","0.0141","0.169","0.134","2499","47.4999"
"881310","60219","T2.08.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","25","0.0141","0.169","0.13","2499","1e-04"
"881311","60220","T2.09.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40.91","0.185","0.88","0.596","2499","1e-04"
"881312","60221","T2.09.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","37.88","0.185","0.88","0.617","2499","1e-04"
"881313","60222","T2.09.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","31.82","0.185","0.88","0.659","2499","1e-04"
"881314","60223","T2.09.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","34.85","0.185","0.88","0.638","2499","7.2222"
"881315","60224","T2.09.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","41.67","0.185","0.88","0.59","2499","1e-04"
"881316","60225","T2.09.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","39.39","0.185","0.88","0.606","2499","17.6325"
"881317","60226","T2.09.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","29.55","0.185","0.88","0.675","2499","1e-04"
"881318","60227","T2.09.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","34.85","0.185","0.88","0.638","2499","28.2397"
"881319","60228","T2.09.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40.91","0.185","0.88","0.596","2499","20.9645"
"881320","60229","T2.09.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","43.94","0.185","0.88","0.575","2499","14.0604"
"881321","60230","T2.10.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","27.27","0.0125","0.093","0.071","2499","16.402"
"881322","60231","T2.10.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","18.94","0.0125","0.093","0.078","2499","4.1267"
"881323","60232","T2.10.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","23.48","0.0125","0.093","0.074","2499","41.1414"
"881324","60233","T2.10.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","13.33","0.0125","0.093","0.082","2499","40.9996"
"881325","60234","T2.10.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","14.39","0.0125","0.093","0.081","2499","15.8408"
"881326","60235","T2.10.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","15.15","0.0125","0.093","0.081","2499","9.9859"
"881327","60236","T2.10.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","12.88","0.0125","0.093","0.083","2499","44.5041"
"881328","60237","T2.10.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","15.91","0.0125","0.093","0.08","2499","12.4342"
"881329","60238","T2.10.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","17.42","0.0125","0.093","0.079","2499","12.5758"
"881330","60239","T2.10.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","19.7","0.0125","0.093","0.077","2499","22.147"
"881331","60240","T3.01.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","89","0.0131","0.467","0.063","2499","14.4677"
"881332","60241","T3.01.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","92","0.0131","0.467","0.049","2499","28.393"
"881333","60242","T3.01.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","95","0.0131","0.467","0.036","2499","13.4953"
"881334","60243","T3.01.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","95","0.0131","0.467","0.036","2499","44.5751"
"881335","60244","T3.01.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","98","0.0131","0.467","0.022","2499","1e-04"
"881336","60245","T3.01.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","89","0.0131","0.467","0.063","2499","1e-04"
"881337","60246","T3.01.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","96","0.0131","0.467","0.031","2499","1e-04"
"881338","60247","T3.01.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","95","0.0131","0.467","0.036","2499","17.6276"
"881339","60248","T3.01.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","97","0.0131","0.467","0.027","2499","18.3909"
"881340","60249","T3.01.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","93","0.0131","0.467","0.045","2499","1e-04"
"881341","60250","T3.02.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","75","0.2388","0.645","0.34","2499","1e-04"
"881342","60251","T3.02.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","77","0.2388","0.645","0.332","2499","1e-04"
"881343","60252","T3.02.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","73","0.2388","0.645","0.348","2499","1e-04"
"881344","60253","T3.02.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","79","0.2388","0.645","0.324","2499","1e-04"
"881345","60254","T3.02.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","65","0.2388","0.645","0.381","2499","5.279"
"881346","60255","T3.02.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","77","0.2388","0.645","0.332","2499","1e-04"
"881347","60256","T3.02.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","83","0.2388","0.645","0.308","2499","1e-04"
"881348","60257","T3.02.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","85","0.2388","0.645","0.3","2499","1e-04"
"881349","60258","T3.02.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","95","0.2388","0.645","0.259","2499","8.5372"
"881350","60259","T3.02.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","0.2388","0.645","0.279","2499","1e-04"
"881351","60260","T3.03.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","67","0.1954","0.559","0.315","2499","19.9916"
"881352","60261","T3.03.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","61","0.1954","0.559","0.337","2499","8.5071"
"881353","60262","T3.03.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","53","0.1954","0.559","0.366","2499","30.9159"
"881354","60263","T3.03.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59","0.1954","0.559","0.344","2499","26.3315"
"881355","60264","T3.03.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58","0.1954","0.559","0.348","2499","1e-04"
"881356","60265","T3.03.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","47","0.1954","0.559","0.388","2499","1e-04"
"881357","60266","T3.03.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","54","0.1954","0.559","0.363","2499","1e-04"
"881358","60267","T3.03.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58","0.1954","0.559","0.348","2499","1e-04"
"881359","60268","T3.03.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","56","0.1954","0.559","0.355","2499","1e-04"
"881360","60269","T3.03.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58","0.1954","0.559","0.348","2499","1e-04"
"881361","60270","T3.04.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59","0.0128","0.431","0.184","2499","1e-04"
"881362","60271","T3.04.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","55","0.0128","0.431","0.201","2499","1e-04"
"881363","60272","T3.04.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","57","0.0128","0.431","0.193","2499","66.1824"
"881364","60273","T3.04.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","50","0.0128","0.431","0.222","2499","1e-04"
"881365","60274","T3.04.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","48","0.0128","0.431","0.23","2499","29.9085"
"881366","60275","T3.04.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","44","0.0128","0.431","0.247","2499","78.1993"
"881367","60276","T3.04.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","56","0.0128","0.431","0.197","2499","1e-04"
"881368","60277","T3.04.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","57","0.0128","0.431","0.193","2499","1e-04"
"881369","60278","T3.04.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","61","0.0128","0.431","0.176","2499","48.0085"
"881370","60279","T3.04.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58","0.0128","0.431","0.188","2499","1e-04"
"881371","60280","T3.51.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.471","0.471","0.471","2499","1e-04"
"881372","60281","T3.51.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.471","0.471","0.471","2499","8.317"
"881373","60282","T3.51.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.471","0.471","0.471","2499","1e-04"
"881374","60283","T3.51.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.471","0.471","0.471","2499","1e-04"
"881375","60284","T3.51.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","3","0.471","0.471","0.471","2499","13.7693"
"881376","60285","T3.51.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","4","0.471","0.471","0.471","2499","18.6342"
"881377","60286","T3.51.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","4","0.471","0.471","0.471","2499","1e-04"
"881378","60287","T3.51.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","7","0.471","0.471","0.471","2499","1e-04"
"881379","60288","T3.51.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","6","0.471","0.471","0.471","2499","1e-04"
"881380","60289","T3.51.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","14","0.471","0.471","0.471","2499","1e-04"
"881381","60290","T3.06.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.041","0.041","0.041","2499","1e-04"
"881382","60291","T3.06.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.041","0.041","0.041","2499","18.5837"
"881383","60292","T3.06.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.041","0.041","0.041","2499","1e-04"
"881384","60293","T3.06.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.041","0.041","0.041","2499","8.3022"
"881385","60294","T3.06.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.041","0.041","0.041","2499","18.2535"
"881386","60295","T3.06.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.041","0.041","0.041","2499","13.3436"
"881387","60296","T3.06.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.041","0.041","0.041","2499","1e-04"
"881388","60297","T3.06.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.041","0.041","0.041","2499","17.8025"
"881389","60298","T3.06.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.041","0.041","0.041","2499","11.3514"
"881390","60299","T3.06.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.041","0.041","0.041","2499","1e-04"
"881391","60300","T3.07.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","42","0.3213","0.848","0.627","2499","5.8038"
"881392","60301","T3.07.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40","0.3213","0.848","0.637","2499","1e-04"
"881393","60302","T3.07.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","41","0.3213","0.848","0.632","2499","1e-04"
"881394","60303","T3.07.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","38","0.3213","0.848","0.648","2499","1e-04"
"881395","60304","T3.07.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","41","0.3213","0.848","0.632","2499","41.8642"
"881396","60305","T3.07.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","55","0.3213","0.848","0.558","2499","8.5709"
"881397","60306","T3.07.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","47","0.3213","0.848","0.6","2499","30.1227"
"881398","60307","T3.07.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","45","0.3213","0.848","0.611","2499","1e-04"
"881399","60308","T3.07.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","39","0.3213","0.848","0.643","2499","66.7178"
"881400","60309","T3.07.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","39","0.3213","0.848","0.643","2499","17.4999"
"881401","60310","T3.08.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","20","0.0118","0.076","0.063","2499","1.8533"
"881402","60311","T3.08.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","27","0.0118","0.076","0.059","2499","62.0203"
"881403","60312","T3.08.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","26","0.0118","0.076","0.059","2499","1e-04"
"881404","60313","T3.08.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","13","0.0118","0.076","0.068","2499","1e-04"
"881405","60314","T3.08.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","10","0.0118","0.076","0.07","2499","62.063"
"881406","60315","T3.08.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","8","0.0118","0.076","0.071","2499","1e-04"
"881407","60316","T3.08.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","15","0.0118","0.076","0.066","2499","2.3348"
"881408","60317","T3.08.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","12","0.0118","0.076","0.068","2499","2.7293"
"881409","60318","T3.08.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","17","0.0118","0.076","0.065","2499","1e-04"
"881410","60319","T3.08.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","11","0.0118","0.076","0.069","2499","1e-04"
"881411","60320","T3.09.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","42","0.0133","0.238","0.144","2499","1e-04"
"881412","60321","T3.09.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","36","0.0133","0.238","0.157","2499","1e-04"
"881413","60322","T3.09.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","26","0.0133","0.238","0.18","2499","24.5511"
"881414","60323","T3.09.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","33","0.0133","0.238","0.164","2499","57.7713"
"881415","60324","T3.09.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","46","0.0133","0.238","0.135","2499","1e-04"
"881416","60325","T3.09.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","43","0.0133","0.238","0.141","2499","5.4969"
"881417","60326","T3.09.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","46","0.0133","0.238","0.135","2499","1e-04"
"881418","60327","T3.09.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","47","0.0133","0.238","0.132","2499","1e-04"
"881419","60328","T3.09.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","52","0.0133","0.238","0.121","2499","20.341"
"881420","60329","T3.09.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","37","0.0133","0.238","0.155","2499","1e-04"
"881421","60330","T3.10.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","13","0.011","0.055","0.049","2499","5.9542"
"881422","60331","T3.10.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","17","0.011","0.055","0.048","2499","29.5914"
"881423","60332","T3.10.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","27","0.011","0.055","0.043","2499","53.5325"
"881424","60333","T3.10.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21","0.011","0.055","0.046","2499","1.8221"
"881425","60334","T3.10.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21","0.011","0.055","0.046","2499","1e-04"
"881426","60335","T3.10.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","19","0.011","0.055","0.047","2499","48.3362"
"881427","60336","T3.10.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","17","0.011","0.055","0.048","2499","90.1761"
"881428","60337","T3.10.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","23","0.011","0.055","0.045","2499","10.726"
